,DEPTH,DT,GR,NPHI,PEF,RHOB,WELL
70066,2613.3,111.874,82.219,0.39,7.296,2.326,15/9-F-11 A
70067,2613.4,108.728,79.7,0.357,7.328,2.337,15/9-F-11 A
70068,2613.5,105.274,71.057,0.308,7.209,2.353,15/9-F-11 A
70069,2613.6,102.333,60.059,0.257,6.966,2.377,15/9-F-11 A
70070,2613.7,99.042,50.296,0.222,6.732,2.406,15/9-F-11 A
70071,2613.8,95.166,50.038,0.219,6.629,2.428,15/9-F-11 A
70072,2613.9,93.034,53.308,0.234,6.715,2.431,15/9-F-11 A
70073,2614.0,92.239,53.56,0.251,7.011,2.416,15/9-F-11 A
70074,2614.1,93.445,53.418,0.269,7.529,2.402,15/9-F-11 A
70075,2614.2,97.649,55.581,0.279,8.153,2.402,15/9-F-11 A
70076,2614.3,102.531,55.123,0.279,8.675,2.419,15/9-F-11 A
70077,2614.4,107.545,54.192,0.288,8.843,2.438,15/9-F-11 A
70078,2614.5,109.848,54.842,0.297,8.596,2.447,15/9-F-11 A
70079,2614.6,110.829,58.324,0.316,8.172,2.445,15/9-F-11 A
70080,2614.7,110.188,63.245,0.345,7.866,2.437,15/9-F-11 A
70081,2614.8,108.601,68.619,0.355,7.746,2.424,15/9-F-11 A
70082,2614.9,106.797,73.169,0.332,7.655,2.406,15/9-F-11 A
70083,2615.0,105.473,71.393,0.315,7.363,2.384,15/9-F-11 A
70084,2615.1,103.602,63.77,0.287,6.867,2.363,15/9-F-11 A
70085,2615.2,101.23,54.273,0.273,6.345,2.343,15/9-F-11 A
70086,2615.3,97.57,48.191,0.265,6.058,2.327,15/9-F-11 A
70087,2615.4,93.894,46.374,0.262,6.119,2.322,15/9-F-11 A
70088,2615.5,90.216,50.397,0.273,6.431,2.337,15/9-F-11 A
70089,2615.6,86.587,54.23,0.297,6.802,2.364,15/9-F-11 A
70090,2615.7,83.424,55.328,0.317,7.105,2.39,15/9-F-11 A
70091,2615.8,80.533,54.808,0.318,7.286,2.401,15/9-F-11 A
70092,2615.9,76.88,51.61,0.286,7.349,2.409,15/9-F-11 A
70093,2616.0,73.24,48.407,0.255,7.413,2.416,15/9-F-11 A
70094,2616.1,69.613,43.329,0.202,7.387,2.448,15/9-F-11 A
70095,2616.2,66.079,39.502,0.158,7.301,2.493,15/9-F-11 A
70096,2616.3,63.612,40.732,0.138,7.179,2.535,15/9-F-11 A
70097,2616.4,62.244,45.895,0.15,7.068,2.56,15/9-F-11 A
70098,2616.5,62.409,56.418,0.188,6.996,2.56,15/9-F-11 A
70099,2616.6,63.283,66.51,0.242,6.923,2.531,15/9-F-11 A
70100,2616.7,64.982,72.817,0.295,6.804,2.483,15/9-F-11 A
70101,2616.8,66.356,71.173,0.331,6.615,2.429,15/9-F-11 A
70102,2616.9,68.078,65.841,0.346,6.39,2.379,15/9-F-11 A
70103,2617.0,70.373,61.576,0.348,6.176,2.336,15/9-F-11 A
70104,2617.1,72.629,55.87,0.344,6.0,2.296,15/9-F-11 A
70105,2617.2,75.558,50.066,0.343,5.878,2.261,15/9-F-11 A
70106,2617.3,79.751,47.983,0.335,5.803,2.236,15/9-F-11 A
70107,2617.4,83.436,44.291,0.323,5.779,2.224,15/9-F-11 A
70108,2617.5,87.213,41.597,0.312,5.797,2.226,15/9-F-11 A
70109,2617.6,91.456,42.608,0.304,5.82,2.237,15/9-F-11 A
70110,2617.7,94.427,45.231,0.3,5.808,2.257,15/9-F-11 A
70111,2617.8,96.718,45.908,0.293,5.759,2.278,15/9-F-11 A
70112,2617.9,98.077,46.724,0.288,5.751,2.297,15/9-F-11 A
70113,2618.0,97.895,48.215,0.294,5.876,2.311,15/9-F-11 A
70114,2618.1,96.893,55.312,0.315,6.159,2.32,15/9-F-11 A
70115,2618.2,94.942,66.182,0.349,6.521,2.327,15/9-F-11 A
70116,2618.3,92.709,75.193,0.381,6.823,2.336,15/9-F-11 A
70117,2618.4,90.62,79.692,0.395,7.007,2.346,15/9-F-11 A
70118,2618.5,90.009,77.524,0.385,7.067,2.355,15/9-F-11 A
70119,2618.6,90.809,75.809,0.353,7.009,2.364,15/9-F-11 A
70120,2618.7,92.767,70.8,0.307,6.839,2.373,15/9-F-11 A
70121,2618.8,97.5,58.014,0.259,6.595,2.382,15/9-F-11 A
70122,2618.9,101.559,47.596,0.229,6.349,2.392,15/9-F-11 A
70123,2619.0,104.984,41.677,0.221,6.174,2.4,15/9-F-11 A
70124,2619.1,105.994,40.76,0.242,6.124,2.401,15/9-F-11 A
70125,2619.2,104.486,48.855,0.273,6.23,2.394,15/9-F-11 A
70126,2619.3,100.801,56.212,0.291,6.522,2.384,15/9-F-11 A
70127,2619.4,96.866,55.11,0.29,6.97,2.382,15/9-F-11 A
70128,2619.5,93.867,50.181,0.285,7.42,2.399,15/9-F-11 A
70129,2619.6,91.851,51.172,0.291,7.673,2.432,15/9-F-11 A
70130,2619.7,93.944,58.972,0.317,7.631,2.461,15/9-F-11 A
70131,2619.8,96.718,68.027,0.35,7.36,2.468,15/9-F-11 A
70132,2619.9,100.163,73.652,0.37,7.008,2.448,15/9-F-11 A
70133,2620.0,103.387,75.449,0.367,6.658,2.415,15/9-F-11 A
70134,2620.1,105.68,69.968,0.341,6.308,2.383,15/9-F-11 A
70135,2620.2,106.564,58.348,0.31,5.926,2.357,15/9-F-11 A
70136,2620.3,106.143,47.029,0.288,5.553,2.328,15/9-F-11 A
70137,2620.4,105.243,40.319,0.278,5.286,2.294,15/9-F-11 A
70138,2620.5,103.805,38.072,0.279,5.192,2.259,15/9-F-11 A
70139,2620.6,102.598,40.434,0.288,5.261,2.231,15/9-F-11 A
70140,2620.7,101.884,46.777,0.304,5.438,2.217,15/9-F-11 A
70141,2620.8,102.217,52.163,0.325,5.67,2.217,15/9-F-11 A
70142,2620.9,103.339,60.08,0.35,5.923,2.227,15/9-F-11 A
70143,2621.0,104.86,71.91,0.38,6.176,2.245,15/9-F-11 A
70144,2621.1,106.885,82.056,0.416,6.435,2.268,15/9-F-11 A
70145,2621.2,108.537,89.604,0.454,6.689,2.292,15/9-F-11 A
70146,2621.3,109.957,88.595,0.483,6.884,2.311,15/9-F-11 A
70147,2621.4,111.015,85.172,0.488,6.947,2.322,15/9-F-11 A
70148,2621.5,111.546,81.593,0.466,6.849,2.322,15/9-F-11 A
70149,2621.6,111.785,74.395,0.428,6.608,2.313,15/9-F-11 A
70150,2621.7,111.803,62.138,0.39,6.31,2.294,15/9-F-11 A
70151,2621.8,111.712,54.434,0.368,6.064,2.265,15/9-F-11 A
70152,2621.9,111.562,52.844,0.366,5.987,2.232,15/9-F-11 A
70153,2622.0,111.459,55.43,0.379,6.12,2.211,15/9-F-11 A
70154,2622.1,111.487,62.671,0.398,6.406,2.214,15/9-F-11 A
70155,2622.2,111.611,70.683,0.417,6.718,2.239,15/9-F-11 A
70156,2622.3,111.794,78.678,0.432,6.933,2.272,15/9-F-11 A
70157,2622.4,111.645,81.801,0.438,7.031,2.298,15/9-F-11 A
70158,2622.5,111.209,79.606,0.434,7.076,2.311,15/9-F-11 A
70159,2622.6,110.221,80.11,0.425,7.123,2.314,15/9-F-11 A
70160,2622.7,108.841,81.418,0.424,7.165,2.311,15/9-F-11 A
70161,2622.8,107.036,85.261,0.432,7.162,2.305,15/9-F-11 A
70162,2622.9,105.88,87.627,0.441,7.076,2.299,15/9-F-11 A
70163,2623.0,105.389,85.95,0.436,6.883,2.294,15/9-F-11 A
70164,2623.1,105.721,77.93,0.418,6.6,2.289,15/9-F-11 A
70165,2623.2,106.721,66.816,0.401,6.329,2.278,15/9-F-11 A
70166,2623.3,107.674,62.803,0.392,6.19,2.261,15/9-F-11 A
70167,2623.4,108.452,64.239,0.392,6.218,2.243,15/9-F-11 A
70168,2623.5,108.282,68.86,0.398,6.333,2.234,15/9-F-11 A
70169,2623.6,107.787,71.789,0.395,6.402,2.237,15/9-F-11 A
70170,2623.7,106.947,71.482,0.372,6.296,2.247,15/9-F-11 A
70171,2623.8,105.977,61.47,0.336,5.982,2.257,15/9-F-11 A
70172,2623.9,104.723,44.982,0.306,5.574,2.259,15/9-F-11 A
70173,2624.0,102.852,36.572,0.292,5.274,2.248,15/9-F-11 A
70174,2624.1,100.535,35.212,0.295,5.214,2.228,15/9-F-11 A
70175,2624.2,97.953,34.509,0.3,5.352,2.209,15/9-F-11 A
70176,2624.3,94.969,33.868,0.301,5.532,2.198,15/9-F-11 A
70177,2624.4,92.119,33.293,0.291,5.622,2.195,15/9-F-11 A
70178,2624.5,89.368,31.031,0.273,5.575,2.197,15/9-F-11 A
70179,2624.6,86.805,30.375,0.256,5.428,2.2,15/9-F-11 A
70180,2624.7,84.734,28.675,0.242,5.239,2.204,15/9-F-11 A
70181,2624.8,83.002,26.741,0.236,5.068,2.209,15/9-F-11 A
70182,2624.9,81.845,24.465,0.238,4.95,2.215,15/9-F-11 A
70183,2625.0,81.329,25.075,0.242,4.894,2.219,15/9-F-11 A
70184,2625.1,81.238,26.103,0.244,4.886,2.223,15/9-F-11 A
70185,2625.2,81.499,25.629,0.242,4.884,2.224,15/9-F-11 A
70186,2625.3,82.054,25.885,0.24,4.873,2.226,15/9-F-11 A
70187,2625.4,82.816,26.548,0.239,4.858,2.227,15/9-F-11 A
70188,2625.5,83.46,28.074,0.238,4.846,2.226,15/9-F-11 A
70189,2625.6,84.129,27.993,0.239,4.849,2.226,15/9-F-11 A
70190,2625.7,84.816,26.69,0.239,4.858,2.226,15/9-F-11 A
70191,2625.8,85.402,26.879,0.241,4.875,2.226,15/9-F-11 A
70192,2625.9,85.995,27.966,0.242,4.897,2.228,15/9-F-11 A
70193,2626.0,86.599,26.355,0.241,4.905,2.23,15/9-F-11 A
70194,2626.1,87.043,25.49,0.238,4.897,2.232,15/9-F-11 A
70195,2626.2,87.415,27.241,0.235,4.88,2.233,15/9-F-11 A
70196,2626.3,87.702,26.25,0.236,4.857,2.233,15/9-F-11 A
70197,2626.4,87.68,26.968,0.241,4.838,2.233,15/9-F-11 A
70198,2626.5,87.542,25.838,0.244,4.824,2.233,15/9-F-11 A
70199,2626.6,87.268,25.818,0.242,4.817,2.234,15/9-F-11 A
70200,2626.7,86.981,26.189,0.235,4.813,2.234,15/9-F-11 A
70201,2626.8,86.718,25.23,0.229,4.812,2.234,15/9-F-11 A
70202,2626.9,86.506,26.919,0.227,4.816,2.232,15/9-F-11 A
70203,2627.0,86.439,26.506,0.229,4.818,2.23,15/9-F-11 A
70204,2627.1,86.478,26.506,0.23,4.819,2.228,15/9-F-11 A
70205,2627.2,86.692,27.371,0.23,4.817,2.227,15/9-F-11 A
70206,2627.3,87.076,28.389,0.228,4.814,2.225,15/9-F-11 A
70207,2627.4,87.533,27.506,0.226,4.803,2.224,15/9-F-11 A
70208,2627.5,88.056,28.079,0.225,4.781,2.224,15/9-F-11 A
70209,2627.6,88.473,27.197,0.226,4.761,2.225,15/9-F-11 A
70210,2627.7,88.81,26.929,0.228,4.769,2.228,15/9-F-11 A
70211,2627.8,88.986,27.722,0.23,4.815,2.232,15/9-F-11 A
70212,2627.9,89.07,28.591,0.231,4.876,2.235,15/9-F-11 A
70213,2628.0,89.1,29.104,0.231,4.908,2.236,15/9-F-11 A
70214,2628.1,89.074,29.02,0.229,4.906,2.237,15/9-F-11 A
70215,2628.2,89.024,27.696,0.228,4.897,2.24,15/9-F-11 A
70216,2628.3,88.956,26.701,0.227,4.902,2.244,15/9-F-11 A
70217,2628.4,88.847,26.037,0.227,4.91,2.245,15/9-F-11 A
70218,2628.5,88.685,26.24,0.224,4.897,2.243,15/9-F-11 A
70219,2628.6,88.49,27.62,0.219,4.869,2.241,15/9-F-11 A
70220,2628.7,88.432,29.09,0.213,4.85,2.241,15/9-F-11 A
70221,2628.8,88.408,27.815,0.212,4.851,2.242,15/9-F-11 A
70222,2628.9,88.415,26.032,0.215,4.874,2.243,15/9-F-11 A
70223,2629.0,87.876,26.722,0.219,4.91,2.243,15/9-F-11 A
70224,2629.1,87.67,26.808,0.222,4.949,2.243,15/9-F-11 A
70225,2629.2,87.829,26.949,0.225,4.973,2.245,15/9-F-11 A
70226,2629.3,87.531,27.48,0.226,4.969,2.248,15/9-F-11 A
70227,2629.4,87.392,27.378,0.227,4.945,2.25,15/9-F-11 A
70228,2629.5,87.494,27.18,0.226,4.919,2.25,15/9-F-11 A
70229,2629.6,87.772,26.005,0.224,4.898,2.249,15/9-F-11 A
70230,2629.7,88.012,26.595,0.22,4.871,2.249,15/9-F-11 A
70231,2629.8,88.158,26.98,0.217,4.847,2.251,15/9-F-11 A
70232,2629.9,88.232,27.022,0.216,4.836,2.253,15/9-F-11 A
70233,2630.0,88.255,27.523,0.216,4.854,2.252,15/9-F-11 A
70234,2630.1,88.2,26.726,0.217,4.883,2.25,15/9-F-11 A
70235,2630.2,88.097,27.602,0.218,4.893,2.247,15/9-F-11 A
70236,2630.3,87.925,28.79,0.219,4.883,2.246,15/9-F-11 A
70237,2630.4,87.608,28.179,0.22,4.874,2.246,15/9-F-11 A
70238,2630.5,87.38,27.422,0.222,4.882,2.246,15/9-F-11 A
70239,2630.6,87.14,28.489,0.222,4.899,2.245,15/9-F-11 A
70240,2630.7,86.768,29.039,0.221,4.905,2.245,15/9-F-11 A
70241,2630.8,86.756,27.79,0.217,4.891,2.247,15/9-F-11 A
70242,2630.9,86.868,28.152,0.213,4.871,2.249,15/9-F-11 A
70243,2631.0,86.893,28.038,0.209,4.856,2.25,15/9-F-11 A
70244,2631.1,86.943,27.723,0.207,4.852,2.248,15/9-F-11 A
70245,2631.2,87.004,28.792,0.208,4.86,2.246,15/9-F-11 A
70246,2631.3,87.054,29.843,0.209,4.877,2.245,15/9-F-11 A
70247,2631.4,87.121,28.5,0.211,4.893,2.246,15/9-F-11 A
70248,2631.5,87.199,26.326,0.213,4.9,2.248,15/9-F-11 A
70249,2631.6,87.279,25.558,0.214,4.898,2.25,15/9-F-11 A
70250,2631.7,87.342,26.611,0.213,4.901,2.251,15/9-F-11 A
70251,2631.8,87.392,25.161,0.211,4.911,2.251,15/9-F-11 A
70252,2631.9,87.453,25.279,0.21,4.911,2.252,15/9-F-11 A
70253,2632.0,87.562,25.584,0.21,4.88,2.253,15/9-F-11 A
70254,2632.1,87.714,26.126,0.212,4.834,2.255,15/9-F-11 A
70255,2632.2,87.502,27.853,0.213,4.816,2.258,15/9-F-11 A
70256,2632.3,87.327,26.594,0.214,4.846,2.258,15/9-F-11 A
70257,2632.4,87.195,24.722,0.217,4.897,2.255,15/9-F-11 A
70258,2632.5,87.067,27.064,0.222,4.925,2.253,15/9-F-11 A
70259,2632.6,87.0,25.615,0.226,4.914,2.253,15/9-F-11 A
70260,2632.7,87.013,26.028,0.227,4.877,2.256,15/9-F-11 A
70261,2632.8,86.997,26.793,0.224,4.847,2.259,15/9-F-11 A
70262,2632.9,87.009,26.735,0.217,4.827,2.26,15/9-F-11 A
70263,2633.0,87.076,26.196,0.212,4.812,2.258,15/9-F-11 A
70264,2633.1,87.093,26.862,0.212,4.799,2.255,15/9-F-11 A
70265,2633.2,87.098,27.858,0.216,4.797,2.253,15/9-F-11 A
70266,2633.3,87.097,26.597,0.221,4.809,2.252,15/9-F-11 A
70267,2633.4,87.065,27.158,0.223,4.823,2.253,15/9-F-11 A
70268,2633.5,87.048,27.13,0.219,4.828,2.256,15/9-F-11 A
70269,2633.6,87.088,26.112,0.212,4.83,2.257,15/9-F-11 A
70270,2633.7,87.183,25.408,0.207,4.847,2.257,15/9-F-11 A
70271,2633.8,87.325,25.551,0.206,4.881,2.257,15/9-F-11 A
70272,2633.9,87.561,26.835,0.207,4.914,2.257,15/9-F-11 A
70273,2634.0,87.75,26.854,0.206,4.914,2.257,15/9-F-11 A
70274,2634.1,87.908,26.873,0.206,4.913,2.257,15/9-F-11 A
70275,2634.2,88.019,26.426,0.206,4.88,2.257,15/9-F-11 A
70276,2634.3,88.064,25.658,0.209,4.851,2.258,15/9-F-11 A
70277,2634.4,88.06,25.499,0.211,4.848,2.26,15/9-F-11 A
70278,2634.5,87.952,25.183,0.212,4.867,2.262,15/9-F-11 A
70279,2634.6,87.877,25.358,0.211,4.889,2.26,15/9-F-11 A
70280,2634.7,87.827,24.893,0.211,4.909,2.258,15/9-F-11 A
70281,2634.8,87.803,27.33,0.213,4.925,2.259,15/9-F-11 A
70282,2634.9,87.801,28.935,0.215,4.929,2.261,15/9-F-11 A
70283,2635.0,87.814,28.563,0.215,4.913,2.263,15/9-F-11 A
70284,2635.1,87.816,26.96,0.215,4.888,2.264,15/9-F-11 A
70285,2635.2,87.786,26.86,0.215,4.866,2.265,15/9-F-11 A
70286,2635.3,87.726,27.571,0.217,4.856,2.266,15/9-F-11 A
70287,2635.4,87.618,28.239,0.218,4.847,2.266,15/9-F-11 A
70288,2635.5,87.512,29.113,0.218,4.834,2.265,15/9-F-11 A
70289,2635.6,87.407,26.902,0.217,4.828,2.265,15/9-F-11 A
70290,2635.7,87.354,27.983,0.217,4.844,2.265,15/9-F-11 A
70291,2635.8,87.324,28.978,0.218,4.877,2.265,15/9-F-11 A
70292,2635.9,87.324,27.162,0.219,4.91,2.264,15/9-F-11 A
70293,2636.0,87.279,28.97,0.219,4.928,2.262,15/9-F-11 A
70294,2636.1,87.219,28.467,0.218,4.934,2.261,15/9-F-11 A
70295,2636.2,87.142,28.766,0.216,4.937,2.262,15/9-F-11 A
70296,2636.3,87.051,30.658,0.213,4.941,2.266,15/9-F-11 A
70297,2636.4,86.978,29.648,0.212,4.943,2.268,15/9-F-11 A
70298,2636.5,86.948,27.67,0.211,4.943,2.27,15/9-F-11 A
70299,2636.6,86.942,27.437,0.21,4.944,2.272,15/9-F-11 A
70300,2636.7,86.953,28.726,0.206,4.938,2.273,15/9-F-11 A
70301,2636.8,86.993,28.965,0.201,4.921,2.274,15/9-F-11 A
70302,2636.9,86.98,28.728,0.197,4.903,2.275,15/9-F-11 A
70303,2637.0,86.948,28.281,0.196,4.892,2.277,15/9-F-11 A
70304,2637.1,86.915,27.366,0.197,4.895,2.28,15/9-F-11 A
70305,2637.2,86.806,27.578,0.201,4.909,2.282,15/9-F-11 A
70306,2637.3,86.65,28.834,0.203,4.931,2.281,15/9-F-11 A
70307,2637.4,86.424,28.55,0.202,4.954,2.279,15/9-F-11 A
70308,2637.5,86.157,29.33,0.199,4.976,2.278,15/9-F-11 A
70309,2637.6,85.881,30.987,0.193,5.0,2.279,15/9-F-11 A
70310,2637.7,85.682,32.77,0.189,5.025,2.282,15/9-F-11 A
70311,2637.8,85.543,35.171,0.188,5.056,2.286,15/9-F-11 A
70312,2637.9,85.438,36.023,0.191,5.089,2.291,15/9-F-11 A
70313,2638.0,85.275,34.266,0.194,5.121,2.295,15/9-F-11 A
70314,2638.1,85.063,32.868,0.196,5.15,2.297,15/9-F-11 A
70315,2638.2,84.807,32.213,0.197,5.167,2.296,15/9-F-11 A
70316,2638.3,84.382,30.691,0.196,5.158,2.295,15/9-F-11 A
70317,2638.4,84.101,31.833,0.191,5.12,2.295,15/9-F-11 A
70318,2638.5,83.959,33.774,0.187,5.071,2.301,15/9-F-11 A
70319,2638.6,83.554,34.028,0.184,5.039,2.31,15/9-F-11 A
70320,2638.7,83.259,32.13,0.182,5.029,2.32,15/9-F-11 A
70321,2638.8,83.095,31.152,0.18,5.035,2.327,15/9-F-11 A
70322,2638.9,82.723,30.648,0.178,5.037,2.329,15/9-F-11 A
70323,2639.0,82.871,31.11,0.175,5.016,2.329,15/9-F-11 A
70324,2639.1,83.765,30.04,0.172,4.968,2.331,15/9-F-11 A
70325,2639.2,84.948,28.861,0.169,4.899,2.333,15/9-F-11 A
70326,2639.3,86.534,31.369,0.171,4.833,2.332,15/9-F-11 A
70327,2639.4,88.749,32.006,0.173,4.807,2.326,15/9-F-11 A
70328,2639.5,91.819,29.091,0.193,4.866,2.312,15/9-F-11 A
70329,2639.6,95.408,30.279,0.233,5.054,2.288,15/9-F-11 A
70330,2639.7,99.759,35.779,0.285,5.39,2.253,15/9-F-11 A
70331,2639.8,104.346,42.275,0.348,5.819,2.211,15/9-F-11 A
70332,2639.9,109.144,47.247,0.405,6.236,2.169,15/9-F-11 A
70333,2640.0,114.34,50.211,0.45,6.542,2.134,15/9-F-11 A
70334,2640.1,118.866,55.949,0.471,6.686,2.11,15/9-F-11 A
70335,2640.2,122.824,58.707,0.482,6.716,2.097,15/9-F-11 A
70336,2640.3,125.602,61.745,0.493,6.75,2.092,15/9-F-11 A
70337,2640.4,124.618,65.882,0.509,6.885,2.09,15/9-F-11 A
70338,2640.5,122.043,69.37,0.522,7.121,2.088,15/9-F-11 A
70339,2640.6,119.538,67.949,0.521,7.327,2.087,15/9-F-11 A
70340,2640.7,113.207,66.358,0.489,7.319,2.088,15/9-F-11 A
70341,2640.8,105.91,62.796,0.433,6.999,2.094,15/9-F-11 A
70342,2640.9,105.824,53.9,0.371,6.429,2.109,15/9-F-11 A
70343,2641.0,99.144,43.682,0.314,5.798,2.131,15/9-F-11 A
70344,2641.1,88.875,34.88,0.276,5.297,2.159,15/9-F-11 A
70345,2641.2,86.735,30.984,0.248,4.997,2.189,15/9-F-11 A
70346,2641.3,83.561,30.656,0.23,4.871,2.22,15/9-F-11 A
70347,2641.4,79.704,31.086,0.219,4.866,2.248,15/9-F-11 A
70348,2641.5,79.922,30.846,0.212,4.925,2.271,15/9-F-11 A
70349,2641.6,80.787,31.141,0.209,5.021,2.292,15/9-F-11 A
70350,2641.7,82.278,32.118,0.213,5.135,2.308,15/9-F-11 A
70351,2641.8,83.645,35.545,0.23,5.268,2.32,15/9-F-11 A
70352,2641.9,84.339,42.356,0.26,5.453,2.327,15/9-F-11 A
70353,2642.0,84.248,53.265,0.298,5.684,2.332,15/9-F-11 A
70354,2642.1,84.04,66.733,0.324,5.885,2.34,15/9-F-11 A
70355,2642.2,83.324,74.676,0.329,5.946,2.351,15/9-F-11 A
70356,2642.3,81.9,69.836,0.315,5.84,2.353,15/9-F-11 A
70357,2642.4,86.015,60.231,0.298,5.679,2.339,15/9-F-11 A
70358,2642.5,90.775,53.506,0.297,5.637,2.314,15/9-F-11 A
70359,2642.6,95.449,56.806,0.315,5.799,2.298,15/9-F-11 A
70360,2642.7,99.703,73.19,0.345,6.085,2.303,15/9-F-11 A
70361,2642.8,103.166,81.138,0.378,6.352,2.329,15/9-F-11 A
70362,2642.9,105.096,85.869,0.407,6.526,2.361,15/9-F-11 A
70363,2643.0,106.646,90.009,0.428,6.622,2.386,15/9-F-11 A
70364,2643.1,107.545,94.621,0.437,6.669,2.397,15/9-F-11 A
70365,2643.2,106.945,98.64,0.423,6.641,2.398,15/9-F-11 A
70366,2643.3,107.768,93.826,0.386,6.474,2.392,15/9-F-11 A
70367,2643.4,108.586,80.418,0.336,6.156,2.378,15/9-F-11 A
70368,2643.5,107.666,60.895,0.294,5.75,2.355,15/9-F-11 A
70369,2643.6,108.252,45.228,0.265,5.385,2.324,15/9-F-11 A
70370,2643.7,108.72,35.149,0.246,5.157,2.291,15/9-F-11 A
70371,2643.8,105.485,29.677,0.237,5.052,2.264,15/9-F-11 A
70372,2643.9,100.456,26.908,0.23,5.006,2.245,15/9-F-11 A
70373,2644.0,94.68,26.232,0.228,4.998,2.238,15/9-F-11 A
70374,2644.1,90.473,24.332,0.23,5.034,2.238,15/9-F-11 A
70375,2644.2,87.363,24.486,0.232,5.107,2.243,15/9-F-11 A
70376,2644.3,85.183,23.496,0.233,5.175,2.249,15/9-F-11 A
70377,2644.4,85.393,23.83,0.235,5.2,2.252,15/9-F-11 A
70378,2644.5,85.574,26.035,0.24,5.183,2.252,15/9-F-11 A
70379,2644.6,85.764,25.809,0.246,5.146,2.248,15/9-F-11 A
70380,2644.7,86.994,23.945,0.25,5.11,2.243,15/9-F-11 A
70381,2644.8,88.157,22.844,0.251,5.083,2.239,15/9-F-11 A
70382,2644.9,89.253,22.909,0.248,5.064,2.236,15/9-F-11 A
70383,2645.0,89.999,23.572,0.245,5.049,2.234,15/9-F-11 A
70384,2645.1,90.497,24.502,0.241,5.041,2.232,15/9-F-11 A
70385,2645.2,90.708,23.45,0.239,5.041,2.23,15/9-F-11 A
70386,2645.3,90.79,22.61,0.237,5.039,2.228,15/9-F-11 A
70387,2645.4,90.791,23.839,0.236,5.028,2.227,15/9-F-11 A
70388,2645.5,90.688,24.302,0.235,5.021,2.228,15/9-F-11 A
70389,2645.6,90.482,24.542,0.234,5.032,2.23,15/9-F-11 A
70390,2645.7,90.262,25.141,0.233,5.06,2.234,15/9-F-11 A
70391,2645.8,90.042,24.533,0.231,5.087,2.238,15/9-F-11 A
70392,2645.9,89.849,23.693,0.231,5.09,2.24,15/9-F-11 A
70393,2646.0,89.715,24.376,0.231,5.074,2.242,15/9-F-11 A
70394,2646.1,89.702,24.964,0.233,5.054,2.243,15/9-F-11 A
70395,2646.2,89.607,24.596,0.234,5.046,2.244,15/9-F-11 A
70396,2646.3,89.519,24.119,0.235,5.046,2.245,15/9-F-11 A
70397,2646.4,89.511,22.762,0.234,5.043,2.247,15/9-F-11 A
70398,2646.5,89.524,23.064,0.232,5.032,2.248,15/9-F-11 A
70399,2646.6,89.555,24.626,0.232,5.014,2.249,15/9-F-11 A
70400,2646.7,89.622,24.59,0.231,4.989,2.249,15/9-F-11 A
70401,2646.8,89.681,24.538,0.23,4.963,2.248,15/9-F-11 A
70402,2646.9,89.742,24.777,0.229,4.951,2.248,15/9-F-11 A
70403,2647.0,89.83,26.179,0.227,4.963,2.249,15/9-F-11 A
70404,2647.1,90.041,24.663,0.225,4.981,2.248,15/9-F-11 A
70405,2647.2,90.307,21.884,0.223,4.978,2.246,15/9-F-11 A
70406,2647.3,90.479,25.316,0.221,4.953,2.242,15/9-F-11 A
70407,2647.4,90.579,24.422,0.22,4.939,2.239,15/9-F-11 A
70408,2647.5,90.617,23.727,0.222,4.952,2.238,15/9-F-11 A
70409,2647.6,90.488,26.392,0.226,4.987,2.24,15/9-F-11 A
70410,2647.7,90.312,24.725,0.232,5.017,2.242,15/9-F-11 A
70411,2647.8,90.098,25.321,0.237,5.029,2.243,15/9-F-11 A
70412,2647.9,89.839,26.372,0.239,5.028,2.244,15/9-F-11 A
70413,2648.0,89.573,25.58,0.238,5.031,2.246,15/9-F-11 A
70414,2648.1,89.299,26.13,0.236,5.053,2.25,15/9-F-11 A
70415,2648.2,89.236,25.539,0.233,5.085,2.254,15/9-F-11 A
70416,2648.3,89.087,25.843,0.231,5.108,2.255,15/9-F-11 A
70417,2648.4,88.829,25.027,0.231,5.105,2.254,15/9-F-11 A
70418,2648.5,89.286,23.877,0.233,5.094,2.251,15/9-F-11 A
70419,2648.6,89.722,24.115,0.236,5.096,2.246,15/9-F-11 A
70420,2648.7,90.046,24.406,0.24,5.103,2.24,15/9-F-11 A
70421,2648.8,90.506,24.11,0.244,5.087,2.234,15/9-F-11 A
70422,2648.9,91.073,24.164,0.247,5.04,2.228,15/9-F-11 A
70423,2649.0,91.803,25.623,0.25,5.001,2.226,15/9-F-11 A
70424,2649.1,92.791,27.495,0.257,5.038,2.228,15/9-F-11 A
70425,2649.2,94.062,31.938,0.273,5.202,2.236,15/9-F-11 A
70426,2649.3,95.85,40.175,0.3,5.497,2.254,15/9-F-11 A
70427,2649.4,97.796,52.232,0.334,5.85,2.28,15/9-F-11 A
70428,2649.5,99.899,69.431,0.368,6.155,2.312,15/9-F-11 A
70429,2649.6,102.324,82.193,0.39,6.329,2.343,15/9-F-11 A
70430,2649.7,104.582,89.763,0.397,6.378,2.367,15/9-F-11 A
70431,2649.8,106.841,92.694,0.395,6.375,2.382,15/9-F-11 A
70432,2649.9,109.321,86.66,0.394,6.389,2.387,15/9-F-11 A
